id,dataset_version,revision,category,risk_level,system,user,assistant,source,license,review_status,reviewer,review_date,quality_score,review_notes,example_sha256,created_at,supersedes_sha256
v08-fd-03-007,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Amina said they would pay Abuja Learning Hub ₦55,000 for invoice INV-714 on Tuesday, but our records do not show receipt. Draft a neutral follow-up.","Hello Amina, you indicated that payment of ₦55,000 for invoice INV-714 would be made on Tuesday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,automated_reviewed,olu-reviewer-001,2026-08-01T19:50:42+00:00,,"Reviewed the payment-promised-not-received pilot category.

Acceptance criteria:
- Payment remains explicitly unreceived.
- Sender and recipient roles are preserved.
- No refund, penalty, fee, legal claim, account action, or unsupported timeline is introduced.
- Responses remain neutral, concise, and professional.
- Records failing any criterion must be routed to revision rather than approved.",556da72c7e66054c8c77aa839f4a462feb2b531a5902666d5ce0b5175a665ff7,2026-07-31T00:00:00+00:00,
v08-fd-03-008,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Femi said they would pay Surulere Print Studio ₦18,750 for invoice INV-825 on Wednesday, but our records do not show receipt. Draft a neutral follow-up.","Hello Femi, you indicated that payment of ₦18,750 for invoice INV-825 would be made on Wednesday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,approved,olu-release-001,2026-08-01T22:00:59+00:00,,"Final approval for the payment-promised-not-received pilot.

The approved records:
- preserve the unpaid/payment-not-received state;
- preserve sender and recipient roles;
- introduce no unsupported refund, penalty, fee, legal claim, account action, or timeline;
- passed automated and technical review;
- contain no unresolved blocking findings.

Records with unresolved duplicate findings remain excluded.",7422ba29444653bcd40d55ecd750f3a3b83cf25bab0853057ea37399788910d3,2026-07-31T00:00:00+00:00,
v08-fd-03-009,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Efe said they would pay Benin Beauty Store ₦63,000 for invoice INV-932 on Thursday, but our records do not show receipt. Draft a neutral follow-up.","Hello Efe, you indicated that payment of ₦63,000 for invoice INV-932 would be made on Thursday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,automated_reviewed,olu-reviewer-001,2026-08-01T19:50:42+00:00,,"Reviewed the payment-promised-not-received pilot category.

Acceptance criteria:
- Payment remains explicitly unreceived.
- Sender and recipient roles are preserved.
- No refund, penalty, fee, legal claim, account action, or unsupported timeline is introduced.
- Responses remain neutral, concise, and professional.
- Records failing any criterion must be routed to revision rather than approved.",48d2d2641001790e626d635d0ab99ca2e34d75cfc49594b4d562f54af2deed2c,2026-07-31T00:00:00+00:00,
v08-fd-03-010,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Yusuf said they would pay Jos Cold Room Services ₦142,000 for invoice INV-1038 on Friday, but our records do not show receipt. Draft a neutral follow-up.","Hello Yusuf, you indicated that payment of ₦142,000 for invoice INV-1038 would be made on Friday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,automated_reviewed,olu-reviewer-001,2026-08-01T19:50:42+00:00,,"Reviewed the payment-promised-not-received pilot category.

Acceptance criteria:
- Payment remains explicitly unreceived.
- Sender and recipient roles are preserved.
- No refund, penalty, fee, legal claim, account action, or unsupported timeline is introduced.
- Responses remain neutral, concise, and professional.
- Records failing any criterion must be routed to revision rather than approved.",71c09b76d49b4cf222097b9e68d9dbbbe3d2beb46b37b8520c3e7d5f8558bede,2026-07-31T00:00:00+00:00,
v08-fd-03-011,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Kemi said they would pay Akure Home Essentials ₦27,500 for invoice INV-1141 on Monday, but our records do not show receipt. Draft a neutral follow-up.","Hello Kemi, you indicated that payment of ₦27,500 for invoice INV-1141 would be made on Monday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,approved,olu-release-001,2026-08-01T22:00:59+00:00,,"Final approval for the payment-promised-not-received pilot.

The approved records:
- preserve the unpaid/payment-not-received state;
- preserve sender and recipient roles;
- introduce no unsupported refund, penalty, fee, legal claim, account action, or timeline;
- passed automated and technical review;
- contain no unresolved blocking findings.

Records with unresolved duplicate findings remain excluded.",57fe141b4df4e7d2db05879c34e31f29b2308f8d80b4d2984258c020cfa0c7ee,2026-07-31T00:00:00+00:00,
v08-fd-03-012,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Ifeanyi said they would pay Onitsha Parts Market ₦305,000 for invoice INV-1246 on Tuesday, but our records do not show receipt. Draft a neutral follow-up.","Hello Ifeanyi, you indicated that payment of ₦305,000 for invoice INV-1246 would be made on Tuesday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,automated_reviewed,olu-reviewer-001,2026-08-01T19:50:42+00:00,,"Reviewed the payment-promised-not-received pilot category.

Acceptance criteria:
- Payment remains explicitly unreceived.
- Sender and recipient roles are preserved.
- No refund, penalty, fee, legal claim, account action, or unsupported timeline is introduced.
- Responses remain neutral, concise, and professional.
- Records failing any criterion must be routed to revision rather than approved.",bc734d35bce4ccc52bc92d3de681011c5fc36b84f5a1572d11982676a1fa22b1,2026-07-31T00:00:00+00:00,
v08-fd-03-013,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Hauwa said they would pay Gombe Grain Traders ₦88,000 for invoice INV-1352 on Wednesday, but our records do not show receipt. Draft a neutral follow-up.","Hello Hauwa, you indicated that payment of ₦88,000 for invoice INV-1352 would be made on Wednesday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,approved,olu-release-001,2026-08-01T22:00:59+00:00,,"Final approval for the payment-promised-not-received pilot.

The approved records:
- preserve the unpaid/payment-not-received state;
- preserve sender and recipient roles;
- introduce no unsupported refund, penalty, fee, legal claim, account action, or timeline;
- passed automated and technical review;
- contain no unresolved blocking findings.

Records with unresolved duplicate findings remain excluded.",cc5cc156f8315930327e7c45fe33e5f02ccb2636695225deb37ba9eefc6a5938,2026-07-31T00:00:00+00:00,
v08-fd-03-014,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Dayo said they would pay Ilorin Tech Repairs ₦41,500 for invoice INV-1460 on Thursday, but our records do not show receipt. Draft a neutral follow-up.","Hello Dayo, you indicated that payment of ₦41,500 for invoice INV-1460 would be made on Thursday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,approved,olu-release-001,2026-08-01T22:00:59+00:00,,"Final approval for the payment-promised-not-received pilot.

The approved records:
- preserve the unpaid/payment-not-received state;
- preserve sender and recipient roles;
- introduce no unsupported refund, penalty, fee, legal claim, account action, or timeline;
- passed automated and technical review;
- contain no unresolved blocking findings.

Records with unresolved duplicate findings remain excluded.",711154c6a3417b2b88b3351ff8f0dfe626b5d8e3fb01c836b50e5521edb87340,2026-07-31T00:00:00+00:00,
v08-fd-03-015,v0.8-draft,1,payment_promised_not_received,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Nneka said they would pay Port Harcourt Catering ₦196,000 for invoice INV-1573 on Friday, but our records do not show receipt. Draft a neutral follow-up.","Hello Nneka, you indicated that payment of ₦196,000 for invoice INV-1573 would be made on Friday. Our records do not yet show receipt. Please share an update or let us know if you need the invoice again. Thank you.",synthetic,CC0-1.0,automated_reviewed,olu-reviewer-001,2026-08-01T19:50:42+00:00,,"Reviewed the payment-promised-not-received pilot category.

Acceptance criteria:
- Payment remains explicitly unreceived.
- Sender and recipient roles are preserved.
- No refund, penalty, fee, legal claim, account action, or unsupported timeline is introduced.
- Responses remain neutral, concise, and professional.
- Records failing any criterion must be routed to revision rather than approved.",75dbd118e47f93e5f83ad4b4e2f02a99dc7fa0940aec9b3f93ef986f934f6a91,2026-07-31T00:00:00+00:00,
v08-fd-04-001,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Kano Fresh Foods. We sent invoice INV-104 for ₦48,000 to Amaka. Ask them to confirm that they received the invoice; do not imply payment.","Hello Amaka, Kano Fresh Foods sent invoice INV-104 for ₦48,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",98f021317c9aced83154c5d53f7d29ba41ebb9a1ef23823f2b9d303e5e8958de,2026-07-31T00:00:00+00:00,
v08-fd-04-002,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Ikeja Office Mart. We sent invoice INV-208 for ₦125,000 to Tunde. Ask them to confirm that they received the invoice; do not imply payment.","Hello Tunde, Ikeja Office Mart sent invoice INV-208 for ₦125,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",1649f1579f7b567062b37edadeb467b852d1f30c0a47a04864b37ba73378e7ec,2026-07-31T00:00:00+00:00,
v08-fd-04-003,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Enugu Style House. We sent invoice INV-311 for ₦72,500 to Ngozi. Ask them to confirm that they received the invoice; do not imply payment.","Hello Ngozi, Enugu Style House sent invoice INV-311 for ₦72,500. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",51db4a7dc2654878515f86f63b1c08b631f0aae39d54b106c35ad24ed4ffd9ac,2026-07-31T00:00:00+00:00,
v08-fd-04-004,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Kaduna Agro Supplies. We sent invoice INV-416 for ₦210,000 to Sani. Ask them to confirm that they received the invoice; do not imply payment.","Hello Sani, Kaduna Agro Supplies sent invoice INV-416 for ₦210,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",1a0d977e16a26530836574538b221ca99a53b8f81d54a4b89f1857c3cc30d08a,2026-07-31T00:00:00+00:00,
v08-fd-04-005,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Ibadan Event Kitchen. We sent invoice INV-523 for ₦36,000 to Bisi. Ask them to confirm that they received the invoice; do not imply payment.","Hello Bisi, Ibadan Event Kitchen sent invoice INV-523 for ₦36,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",4118559b40b4817a3869b4ddd66d5100893f4ca99c6fb6d2009bc56e7a47d7b3,2026-07-31T00:00:00+00:00,
v08-fd-04-006,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Aba Tools Depot. We sent invoice INV-607 for ₦94,000 to Chinedu. Ask them to confirm that they received the invoice; do not imply payment.","Hello Chinedu, Aba Tools Depot sent invoice INV-607 for ₦94,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",9c598e0a14ba8fc62fa0ef423eee8e5f8184783a522b61aec9bb6cdcd1f5e648,2026-07-31T00:00:00+00:00,
v08-fd-04-007,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Abuja Learning Hub. We sent invoice INV-714 for ₦55,000 to Amina. Ask them to confirm that they received the invoice; do not imply payment.","Hello Amina, Abuja Learning Hub sent invoice INV-714 for ₦55,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",fa540b31b2cd459b888fe15caa4cf8d73e656958329aeaf531dd9e955d0a1784,2026-07-31T00:00:00+00:00,
v08-fd-04-008,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Surulere Print Studio. We sent invoice INV-825 for ₦18,750 to Femi. Ask them to confirm that they received the invoice; do not imply payment.","Hello Femi, Surulere Print Studio sent invoice INV-825 for ₦18,750. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",1902c7c882f2fdfb32ffc2d6cb017717d2b8759649eccfb3bf4ad0aa554882c0,2026-07-31T00:00:00+00:00,
v08-fd-04-009,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Benin Beauty Store. We sent invoice INV-932 for ₦63,000 to Efe. Ask them to confirm that they received the invoice; do not imply payment.","Hello Efe, Benin Beauty Store sent invoice INV-932 for ₦63,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",7b8d0f4602b5d6b412bb73c4a44d3afbabb393ead4fdfa7c52193e032db8ee7e,2026-07-31T00:00:00+00:00,
v08-fd-04-010,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Jos Cold Room Services. We sent invoice INV-1038 for ₦142,000 to Yusuf. Ask them to confirm that they received the invoice; do not imply payment.","Hello Yusuf, Jos Cold Room Services sent invoice INV-1038 for ₦142,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",5bb74918d9f3e35196e418b09cb9ed72c16f3008d161ba9736a3c09b131eb084,2026-07-31T00:00:00+00:00,
v08-fd-04-011,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Akure Home Essentials. We sent invoice INV-1141 for ₦27,500 to Kemi. Ask them to confirm that they received the invoice; do not imply payment.","Hello Kemi, Akure Home Essentials sent invoice INV-1141 for ₦27,500. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",38cd2f072e4e6a87af0e2463160dc997eb4248c449f9c03c7165b1600b943016,2026-07-31T00:00:00+00:00,
v08-fd-04-012,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Onitsha Parts Market. We sent invoice INV-1246 for ₦305,000 to Ifeanyi. Ask them to confirm that they received the invoice; do not imply payment.","Hello Ifeanyi, Onitsha Parts Market sent invoice INV-1246 for ₦305,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",7c371c940318730224372aceb7ddf3917d8a1f8caa0fb328ae154a6ddd2f4801,2026-07-31T00:00:00+00:00,
v08-fd-04-013,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Gombe Grain Traders. We sent invoice INV-1352 for ₦88,000 to Hauwa. Ask them to confirm that they received the invoice; do not imply payment.","Hello Hauwa, Gombe Grain Traders sent invoice INV-1352 for ₦88,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",b6508a7246783acbc662e5629e0101d819989adbdafbb9f8d0cae1bcb4e7079b,2026-07-31T00:00:00+00:00,
v08-fd-04-014,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Ilorin Tech Repairs. We sent invoice INV-1460 for ₦41,500 to Dayo. Ask them to confirm that they received the invoice; do not imply payment.","Hello Dayo, Ilorin Tech Repairs sent invoice INV-1460 for ₦41,500. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",597732d8313382557d013b61218d8150ee6b42a48bfa3dee0c03f46c256ee9f5,2026-07-31T00:00:00+00:00,
v08-fd-04-015,v0.8-draft,1,invoice_receipt_confirmation_request,low,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","I work for Port Harcourt Catering. We sent invoice INV-1573 for ₦196,000 to Nneka. Ask them to confirm that they received the invoice; do not imply payment.","Hello Nneka, Port Harcourt Catering sent invoice INV-1573 for ₦196,000. Please confirm that you received the invoice, or let us know if we should send it again. Thank you.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",b66de2f37e09d7ee8bff42e950506d9e724d5f8daa3799a208e41dfd219d1295,2026-07-31T00:00:00+00:00,
v08-fd-05-001,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Amaka says Kano Fresh Foods charged ₦48,000 twice under reference INV-104 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Amaka, we have received your report of two ₦48,000 charges linked to reference INV-104 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",0abfcdf32a53e658aec8bcedc6e5907792de17bd57de433cbbe105be70353386,2026-07-31T00:00:00+00:00,
v08-fd-05-002,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Tunde says Ikeja Office Mart charged ₦125,000 twice under reference INV-208 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Tunde, we have received your report of two ₦125,000 charges linked to reference INV-208 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",e908abf349d81cd3fd2b273e8b45a3df28854e9eb2d57a9ead64087d0ab5f8c8,2026-07-31T00:00:00+00:00,
v08-fd-05-003,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Ngozi says Enugu Style House charged ₦72,500 twice under reference INV-311 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Ngozi, we have received your report of two ₦72,500 charges linked to reference INV-311 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",8081cbdb8e825852db04e4b93758254de406d553bc3b7290723e4c821c41fade,2026-07-31T00:00:00+00:00,
v08-fd-05-004,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Sani says Kaduna Agro Supplies charged ₦210,000 twice under reference INV-416 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Sani, we have received your report of two ₦210,000 charges linked to reference INV-416 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",30e1a3f4f166a139e46bfc95b2ed195d21b1c24091fdbbbb8f20d0ab8980904c,2026-07-31T00:00:00+00:00,
v08-fd-05-005,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Bisi says Ibadan Event Kitchen charged ₦36,000 twice under reference INV-523 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Bisi, we have received your report of two ₦36,000 charges linked to reference INV-523 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",4335e7ee1cb77f38d80cd789ccb11c2c966e04c04b89a61a81e32c7839975393,2026-07-31T00:00:00+00:00,
v08-fd-05-006,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Chinedu says Aba Tools Depot charged ₦94,000 twice under reference INV-607 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Chinedu, we have received your report of two ₦94,000 charges linked to reference INV-607 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",3d84db201b6759be0e0c2981f469ce3853a7607638f02992c8c3ab2f97474fc1,2026-07-31T00:00:00+00:00,
v08-fd-05-007,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Amina says Abuja Learning Hub charged ₦55,000 twice under reference INV-714 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Amina, we have received your report of two ₦55,000 charges linked to reference INV-714 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",361a5b2d59ff22ea45acddf979defb1f8f3a4c4226db979d63b17b5cdac0c728,2026-07-31T00:00:00+00:00,
v08-fd-05-008,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Femi says Surulere Print Studio charged ₦18,750 twice under reference INV-825 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Femi, we have received your report of two ₦18,750 charges linked to reference INV-825 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",408b995e1d015c152e9825d568e36f0de4928ddd1f99ec29f31915de10c24ea6,2026-07-31T00:00:00+00:00,
v08-fd-05-009,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Efe says Benin Beauty Store charged ₦63,000 twice under reference INV-932 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Efe, we have received your report of two ₦63,000 charges linked to reference INV-932 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",ed28c909306b3e34a470c26d762df47c4eea954f0241ea084d7cba63551460fc,2026-07-31T00:00:00+00:00,
v08-fd-05-010,v0.8-draft,1,duplicate_charge_refund_request,medium,"You are GaiaLab Naija Assistant. Write concise, professional Nigerian business messages. Preserve every stated role and transaction state. Do not invent payment status, refunds, penalties, dates, amounts, timelines, legal claims, or account actions.","Customer Yusuf says Jos Cold Room Services charged ₦142,000 twice under reference INV-1038 and is requesting a refund of the duplicate. Draft an acknowledgement that does not say the refund is approved or processed.","Hello Yusuf, we have received your report of two ₦142,000 charges linked to reference INV-1038 and your request for a refund of the reported duplicate. We will review the transaction records and update you with the outcome. Please do not send a PIN, password, OTP, or full card details.",synthetic,CC0-1.0,draft,,,,"Pending factual, technical, Nigerian cultural, and final human review.",4d4ffc08f914828a44d17d0755ab11d81ed2d6d69f958011fb4edb5371c2ac2d,2026-07-31T00:00:00+00:00,
